latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,satellite_source,index_right,osm_id,osm_type,facility_type,name,operator,distance_to_facility_m,near_industrial_500m,near_industrial_1000m,near_industrial_2000m,near_industrial_5000m,distance_to_facility_km,industrial_facility_present,facility_type_code,day_of_year,month,year,hour,is_day,is_forest_fire_season,is_stubble_burning_season,brightness_difference,frp_brightness_ratio,log_frp,confidence_numeric,is_n20,is_suomi_npp,grid_lat,grid_lon,grid_id,grid_active_days,grid_detection_count,grid_total_frp,grid_brightness_mean,grid_brightness_std,grid_frp_mean,grid_frp_std,grid_n,brightness_zscore_local,frp_zscore_local,used_local_baseline,high_brightness_flag_local,high_frp_flag_local,persistent_location_flag,row_id,landcover_code,landcover_class,weak_label,predicted_class,predicted_class_confidence
11.77809,77.72276,304.24,0.44,0.38,2024-12-31,2031,N,VIIRS,n,2.0NRT,291.62,0.75,N,VIIRS_SUOMI_NPP,10,100010,node,Industrial Works,Steel Foundry #11,,8594.240230193715,0,0,0,0,8.594240230193714,1,2,366,12,2024,20,0,0,0,12.620000000000005,0.0024651590849329476,0.5596157879354227,1.0,0,1,11.77,77.72,11.77_77.72,1,2,1.4300000000000002,304.46500000000003,0.3181980515339584,0.7150000000000001,0.04949747468305825,2,-0.9070481811899993,-0.6858193717542905,0,0,0,0,507,,Unknown,Other/Unclassified,Other/Unclassified,0.8721189676193546
11.80982,77.92365,304.84,0.45,0.39,2024-12-31,2031,N,VIIRS,n,2.0NRT,294.6,1.01,N,VIIRS_SUOMI_NPP,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13826.989935763768,0,0,0,0,13.826989935763768,1,7,366,12,2024,20,0,0,0,10.239999999999952,0.003313213489043433,0.6981347220709844,1.0,0,1,11.8,77.92,11.8_77.92,10,21,32.72,307.8904761904762,8.630552981235025,1.558095238095238,0.5164263650087885,21,-0.35345083879430594,-1.061323114450035,1,0,0,1,508,,Unknown,Other/Unclassified,Other/Unclassified,0.9970370370370369
13.16059,80.28819,306.36,0.57,0.43,2024-12-31,2031,N,VIIRS,n,2.0NRT,294.14,1.17,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,151043.510126279,0,0,0,0,151.043510126279,1,4,366,12,2024,20,0,0,0,12.220000000000027,0.0038190364277320794,0.7747271675523681,1.0,0,1,13.16,80.28,13.16_80.28,13,23,29.58,306.30347826086955,3.394288797773065,1.286086956521739,0.5416619134280146,23,0.016652012394332193,-0.21431626194106906,1,0,0,1,509,,Unknown,Other/Unclassified,Other/Unclassified,0.9938215488215488
10.92962,77.06595,302.5,0.42,0.38,2024-12-31,2031,N,VIIRS,n,2.0NRT,290.24,0.4,N,VIIRS_SUOMI_NPP,18,100018,node,Power Plant,Thermal Power Station #19,,71623.91638030861,0,0,0,0,71.62391638030861,1,1,366,12,2024,20,0,0,0,12.259999999999991,0.001322314049586777,0.33647223662121295,1.0,0,1,10.92,77.06,10.92_77.06,7,11,6.7,302.6445454545455,2.985857878856131,0.6090909090909091,0.1987689384916338,11,-0.048410024994514585,-1.0519294950086469,1,0,0,1,510,,Unknown,Other/Unclassified,Other/Unclassified,0.9875195471195471
12.35442,80.02054,304.49,0.56,0.43,2024-12-31,2031,N,VIIRS,n,2.0NRT,293.05,0.61,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,98905.61523405321,0,0,0,0,98.90561523405322,1,4,366,12,2024,20,0,0,0,11.439999999999998,0.0020033498637065258,0.4762341789963716,1.0,0,1,12.35,80.02,12.35_80.02,1,2,1.44,309.09000000000003,6.505382386916209,0.72,0.15556349186104043,2,-0.890837904995653,-0.7471597895141917,0,0,0,0,511,,Unknown,Other/Unclassified,Other/Unclassified,0.8920752016874313
11.1818,79.09956,306.75,0.52,0.41,2024-12-31,2031,N,VIIRS,n,2.0NRT,293.35,1.06,N,VIIRS_SUOMI_NPP,12,100012,node,Power Plant,Thermal Power Station #13,,25731.259371419947,0,0,0,0,25.731259371419945,1,1,366,12,2024,20,0,0,0,13.399999999999977,0.00345558272208639,0.7227059828014898,1.0,0,1,11.18,79.09,11.18_79.09,10,20,18.59,305.3995,3.199398751081369,0.9295,0.2404267040076872,20,0.42211056047438716,0.5427849645013957,1,0,0,1,512,,Unknown,Other/Unclassified,Other/Unclassified,0.9969696969696971
12.35191,80.02312,313.69,0.56,0.43,2024-12-31,2031,N,VIIRS,n,2.0NRT,291.86,0.83,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,99210.83901965908,0,0,0,0,99.21083901965908,1,4,366,12,2024,20,0,0,0,21.829999999999984,0.002645924320188721,0.6043159668533294,1.0,0,1,12.35,80.02,12.35_80.02,1,2,1.44,309.09000000000003,6.505382386916209,0.72,0.15556349186104043,2,-0.29429974104370776,-0.6507677044629184,0,0,0,0,513,,Unknown,Other/Unclassified,Other/Unclassified,0.912799166156387
13.03009,79.9235,308.28,0.38,0.36,2025-01-01,2012,N,VIIRS,n,2.0NRT,285.59,0.34,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,110120.38503546982,0,0,0,0,110.12038503546982,1,4,1,1,2025,20,0,0,0,22.689999999999998,0.0011028934734656807,0.29266961396282,1.0,0,1,13.030000000000001,79.92,13.03_79.92,1,2,0.95,305.03999999999996,4.582051942088821,0.475,0.1909188309203678,2,-0.6450901178893645,-0.8654591666225724,0,0,0,0,514,,Unknown,Other/Unclassified,Other/Unclassified,0.9287571370169411
13.02678,79.92296,304.66,0.38,0.36,2025-01-01,2012,N,VIIRS,n,2.0NRT,284.79,0.34,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,109852.77474855813,0,0,0,0,109.85277474855813,1,4,1,1,2025,20,0,0,0,19.870000000000005,0.0011159981618853803,0.29266961396282,1.0,0,1,13.02,79.92,13.02_79.92,1,1,0.34,304.66,,0.34,,1,-0.8798149171834964,-0.8654591666225724,0,0,0,0,515,,Unknown,Other/Unclassified,Other/Unclassified,0.9317858444206486
13.44642,80.09644,303.51,0.38,0.36,2025-01-01,2012,N,VIIRS,n,2.0NRT,292.82,0.32,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,155055.6704921376,0,0,0,0,155.0556704921376,1,4,1,1,2025,20,0,0,0,10.689999999999998,0.0010543309940364404,0.2776317365982795,1.0,0,1,13.44,80.09,13.44_80.09,2,6,4.3,305.655,2.151871278678184,0.7166666666666667,0.22259080544053625,6,-0.9968068356382251,-1.7820442577653268,1,0,0,0,516,,Unknown,Other/Unclassified,Other/Unclassified,0.9491139693658788
13.39118,80.10189,310.36,0.38,0.36,2025-01-01,2012,N,VIIRS,n,2.0NRT,292.64,0.96,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,151093.34387558675,0,0,0,0,151.09334387558675,1,4,1,1,2025,20,0,0,0,17.720000000000027,0.0030931821110967905,0.6729444732424258,1.0,0,1,13.39,80.10000000000001,13.39_80.1,4,21,22.85,306.8885714285714,3.8878326683568587,1.0880952380952382,0.5611026559161795,21,0.8928955712735813,-0.2282919831952708,1,0,0,1,517,,Unknown,Other/Unclassified,Other/Unclassified,1.0
13.39176,80.07661,303.4,0.38,0.36,2025-01-01,2012,N,VIIRS,n,2.0NRT,292.07,0.38,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,149197.56975518307,0,0,0,0,149.19756975518305,1,4,1,1,2025,20,0,0,0,11.329999999999984,0.0012524719841793014,0.3220834991691133,1.0,0,1,13.39,80.07000000000001,13.39_80.07,2,5,2.66,306.43600000000004,1.9684714882365275,0.532,0.24863628053846043,5,-1.5423134234572458,-0.6113347564193787,1,0,0,0,518,,Unknown,Other/Unclassified,Other/Unclassified,0.9350512396829443
10.5693,77.56763,299.53,0.41,0.37,2025-01-01,2014,N,VIIRS,n,2.0NRT,288.15,0.22,N,VIIRS_SUOMI_NPP,2,100002,node,Chemical,Chemical Processing Unit #3,,37914.18748556587,0,0,0,0,37.91418748556587,1,9,1,1,2025,20,0,0,0,11.379999999999995,0.0007344840249724569,0.1988508587451652,1.0,0,1,10.56,77.56,10.56_77.56,1,1,0.22,299.53,,0.22,,1,-1.212449784691487,-0.9180366675596304,0,0,0,0,519,,Unknown,Other/Unclassified,Other/Unclassified,0.9634705020398756
10.50231,78.77765,301.26,0.39,0.36,2025-01-01,2014,N,VIIRS,n,2.0NRT,290.91,0.55,N,VIIRS_SUOMI_NPP,20,100020,node,Chemical,Chemical Processing Unit #21,,41337.08888295094,0,0,0,0,41.337088882950944,1,9,1,1,2025,20,0,0,0,10.349999999999966,0.0018256655380734252,0.4382549309311553,1.0,0,1,10.5,78.77,10.5_78.77,1,1,0.55,301.26,,0.55,,1,-1.100274673426609,-0.7734485399827207,0,0,0,0,520,,Unknown,Other/Unclassified,Other/Unclassified,0.9702139165774076
10.92976,77.06351,305.17,0.43,0.38,2025-01-01,2014,N,VIIRS,n,2.0NRT,290.0,0.86,N,VIIRS_SUOMI_NPP,18,100018,node,Power Plant,Thermal Power Station #19,,71875.88182398785,0,0,0,0,71.87588182398784,1,1,1,1,2025,20,0,0,0,15.170000000000016,0.0028181013861126583,0.6205764877251099,1.0,0,1,10.92,77.06,10.92_77.06,3,11,6.7,302.6445454545455,2.985857878856131,0.6090909090909091,0.1987689384916338,11,0.8458053423567543,1.2623153940103757,1,0,0,1,521,,Unknown,Other/Unclassified,Other/Unclassified,0.9820187648608703
11.36123,79.23216,304.63,0.39,0.36,2025-01-01,2014,N,VIIRS,n,2.0NRT,293.62,0.6,N,VIIRS_SUOMI_NPP,12,100012,node,Power Plant,Thermal Power Station #13,,18576.0567554992,0,0,0,0,18.576056755499202,1,1,1,1,2025,20,0,0,0,11.009999999999991,0.001969602468568427,0.4700036292457356,1.0,0,1,11.36,79.23,11.36_79.23,1,2,1.15,304.56,0.098994949366107,0.575,0.03535533905932737,2,-0.8817601503268199,-0.7515412479256132,0,0,0,0,522,,Unknown,Other/Unclassified,Other/Unclassified,0.9239512606603402
11.80925,77.92265,306.43,0.41,0.37,2025-01-01,2014,N,VIIRS,n,2.0NRT,294.62,1.42,N,VIIRS_SUOMI_NPP,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13708.098575977945,0,0,0,0,13.708098575977946,1,7,1,1,2025,20,0,0,0,11.810000000000002,0.004634011030251607,0.883767540168595,1.0,0,1,11.8,77.92,11.8_77.92,6,21,32.72,307.8904761904762,8.630552981235025,1.558095238095238,0.5164263650087885,21,-0.16922162388106826,-0.26740547627324945,1,0,0,1,523,,Unknown,Other/Unclassified,Other/Unclassified,1.0
11.81723,77.91619,328.89,0.41,0.37,2025-01-01,2014,N,VIIRS,n,2.0NRT,292.56,2.82,N,VIIRS_SUOMI_NPP,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13966.38516049659,0,0,0,0,13.96638516049659,1,7,1,1,2025,20,0,0,0,36.329999999999984,0.00857429535711028,1.3402504226184837,1.0,0,1,11.81,77.91,11.81_77.91,8,43,64.3,308.93627906976747,7.833273664389497,1.4953488372093022,0.7060599894829163,43,2.547302926609504,1.8761170191229888,1,1,0,1,524,,Unknown,Other/Unclassified,Other/Unclassified,0.962563903766584
10.9532,79.16271,331.17,0.45,0.63,2025-01-02,720,N,VIIRS,n,2.0NRT,293.74,4.8,D,VIIRS_SUOMI_NPP,22,100022,node,Industrial Works,Steel Foundry #23,,37658.563221208206,0,0,0,0,37.658563221208205,1,2,2,1,2025,7,1,0,0,37.43000000000001,0.014494066491530028,1.7578579175523736,1.0,0,1,10.950000000000001,79.16,10.95_79.16,1,1,4.8,331.17,,4.8,,1,0.8391227704649905,1.0886712848714204,0,0,0,0,525,,Unknown,Other/Unclassified,Other/Unclassified,0.8518645224324537
12.38014,79.09187,343.87,0.43,0.62,2025-01-02,720,N,VIIRS,n,2.0NRT,289.05,4.66,D,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,6284.447136881434,0,0,0,0,6.284447136881433,1,4,2,1,2025,7,1,0,0,54.81999999999999,0.013551632884520314,1.7334238922150915,1.0,0,1,12.38,79.09,12.38_79.09,1,1,4.66,343.87,,4.66,,1,1.6626048011377845,1.0273308671115193,0,0,0,0,526,,Unknown,Other/Unclassified,Other/Unclassified,0.9282694216115271
12.8479,79.90363,310.46,0.39,0.59,2025-01-03,1934,N,VIIRS,n,2.0NRT,291.36,1.06,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,97366.10951974436,0,0,0,0,97.36610951974437,1,4,3,1,2025,19,0,0,0,19.099999999999966,0.0034142884751658833,0.7227059828014898,1.0,0,1,12.84,79.9,12.84_79.9,1,2,2.3,314.445,5.635641046056803,1.15,0.12727922061357844,2,-0.5037365094746639,-0.5499941610002238,0,0,0,0,527,,Unknown,Other/Unclassified,Other/Unclassified,0.9308372287661503
12.85339,79.90439,311.31,0.39,0.59,2025-01-03,1934,N,VIIRS,n,2.0NRT,291.57,1.01,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,97728.46485072929,0,0,0,0,97.72846485072928,1,4,3,1,2025,19,0,0,0,19.74000000000001,0.0032443545019434005,0.6981347220709844,1.0,0,1,12.85,79.9,12.85_79.9,3,14,25.28,311.8492857142857,6.397096053060936,1.8057142857142858,1.1218166193601018,14,-0.08430164402919495,-0.7093086980367355,1,0,0,1,528,,Unknown,Other/Unclassified,Other/Unclassified,1.0
13.15899,80.2822,303.53,0.37,0.58,2025-01-03,1934,N,VIIRS,n,2.0NRT,292.6,1.72,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150397.53097042174,0,0,0,0,150.39753097042174,1,4,3,1,2025,19,0,0,0,10.92999999999995,0.005666655684775805,1.000631880307906,1.0,0,1,13.15,80.28,13.15_80.28,3,15,31.96,308.05333333333334,5.417348675013171,2.130666666666667,1.6132906330437382,15,-0.8349717924188019,-0.25455219180928157,1,0,0,1,529,,Unknown,Other/Unclassified,Other/Unclassified,0.9977777777777779
11.80855,77.92345,300.86,0.51,0.66,2025-01-03,1936,N,VIIRS,n,2.0NRT,290.69,1.3,N,VIIRS_SUOMI_NPP,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13706.342754969466,0,0,0,0,13.706342754969466,1,7,3,1,2025,19,0,0,0,10.170000000000016,0.004320946619690221,0.832909122935104,1.0,0,1,11.8,77.92,11.8_77.92,6,21,32.72,307.8904761904762,8.630552981235025,1.558095238095238,0.5164263650087885,21,-0.8146032132312017,-0.4997716142762109,1,0,0,1,530,,Unknown,Other/Unclassified,Other/Unclassified,1.0
9.18218,78.58096,333.08,0.53,0.42,2025-01-04,822,N,VIIRS,n,2.0NRT,300.37,3.79,D,VIIRS_SUOMI_NPP,20,100020,node,Chemical,Chemical Processing Unit #21,,173295.86961791452,0,0,0,0,173.29586961791452,1,9,4,1,2025,8,1,0,0,32.70999999999998,0.011378647772306953,1.5665304114228238,1.0,0,1,9.18,78.58,9.18_78.58,3,3,9.78,333.43333333333334,1.112894124943307,3.26,0.5990826320300063,3,0.9629692805897946,0.6461439853178481,0,0,0,1,531,,Unknown,Other/Unclassified,Other/Unclassified,0.9207483994047463
9.77502,78.45444,335.49,0.53,0.42,2025-01-04,822,N,VIIRS,n,2.0NRT,303.55,3.17,D,VIIRS_SUOMI_NPP,20,100020,node,Chemical,Chemical Processing Unit #21,,107408.32753417917,0,0,0,0,107.40832753417918,1,9,4,1,2025,8,1,0,0,31.939999999999998,0.009448865838027959,1.4279160358107101,1.0,0,1,9.77,78.45,9.77_78.45,1,1,3.17,335.49,,3.17,,1,1.119236343103295,0.3744935638097145,0,0,0,0,532,,Unknown,Other/Unclassified,Other/Unclassified,0.9278761790325258
11.28849,78.96098,339.65,0.4,0.44,2025-01-04,822,N,VIIRS,n,2.0NRT,301.5,3.6,D,VIIRS_SUOMI_NPP,12,100012,node,Power Plant,Thermal Power Station #13,,18191.23027814895,0,0,0,0,18.19123027814895,1,1,4,1,2025,8,1,0,0,38.14999999999998,0.010599146179891066,1.5260563034950492,1.0,0,1,11.28,78.96000000000001,11.28_78.96,1,1,3.6,339.65,,3.6,,1,1.3889753389772164,0.5628962755008394,0,0,0,0,533,,Unknown,Other/Unclassified,Other/Unclassified,0.9305725950701444
11.1349,77.34515,334.05,0.48,0.4,2025-01-04,822,N,VIIRS,n,2.0NRT,305.42,2.8,D,VIIRS_SUOMI_NPP,18,100018,node,Power Plant,Thermal Power Station #19,,38381.97975676252,0,0,0,0,38.38197975676252,1,1,4,1,2025,8,1,0,0,28.629999999999995,0.008381978745696751,1.33500106673234,1.0,0,1,11.13,77.34,11.13_77.34,1,1,2.8,334.05,,2.8,,1,1.0258651522238602,0.21237960258711863,0,0,0,0,534,,Unknown,Other/Unclassified,Other/Unclassified,0.9483381335440161
12.09574,79.49277,330.85,0.44,0.46,2025-01-04,822,N,VIIRS,n,2.0NRT,298.37,2.13,D,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,55362.653110979845,0,0,0,0,55.36265311097984,1,4,4,1,2025,8,1,0,0,32.48000000000002,0.006437962823031585,1.1410330045520618,1.0,0,1,12.09,79.49,12.09_79.49,1,1,2.13,330.85,,2.13,,1,0.8183736169362277,-0.08117811097812241,0,0,0,0,535,,Unknown,Other/Unclassified,Other/Unclassified,0.8890830553895711
12.04727,78.13994,336.15,0.54,0.42,2025-01-04,822,N,VIIRS,n,2.0NRT,300.9,4.0,D,VIIRS_SUOMI_NPP,6,100006,node,Power Plant,Thermal Power Station #7,,26828.57152712386,0,0,0,0,26.82857152712386,1,1,4,1,2025,8,1,0,0,35.25,0.011899449650453668,1.6094379124341003,1.0,0,1,12.040000000000001,78.13,12.04_78.13,1,1,4.0,336.15,,4.0,,1,1.1620314722563674,0.7381546119576998,0,0,0,0,536,,Unknown,Other/Unclassified,Other/Unclassified,0.9146205761014585
12.0474,78.14194,334.05,0.54,0.42,2025-01-04,822,N,VIIRS,n,2.0NRT,300.26,4.37,D,VIIRS_SUOMI_NPP,6,100006,node,Power Plant,Thermal Power Station #7,,27012.39065814371,0,0,0,0,27.012390658143712,1,1,4,1,2025,8,1,0,0,33.79000000000002,0.013081873970962431,1.6808279085207734,1.0,0,1,12.040000000000001,78.14,12.04_78.14,1,1,4.37,334.05,,4.37,,1,1.0258651522238602,0.9002685731802956,0,0,0,0,537,,Unknown,Other/Unclassified,Other/Unclassified,0.920862100317983
11.84558,77.76095,308.44,0.35,0.57,2025-01-04,2055,N,VIIRS,n,2.0NRT,292.09,1.34,N,VIIRS_SUOMI_NPP,10,100010,node,Industrial Works,Steel Foundry #11,,13634.2921893392,0,0,0,0,13.634292189339199,1,2,4,1,2025,20,0,0,0,16.350000000000023,0.0043444430035014915,0.8501509293696101,1.0,0,1,11.84,77.76,11.84_77.76,1,1,1.34,308.44,,1.34,,1,-0.6347155411249812,-0.4273133254804215,0,0,0,0,538,,Unknown,Other/Unclassified,Other/Unclassified,0.9174400019717582
11.81536,77.91702,309.36,0.36,0.57,2025-01-04,2055,N,VIIRS,n,2.0NRT,290.87,1.4,N,VIIRS_SUOMI_NPP,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13853.290075751394,0,0,0,0,13.853290075751394,1,7,4,1,2025,20,0,0,0,18.49000000000001,0.0045254719420739584,0.8754687373538999,1.0,0,1,11.81,77.91,11.81_77.91,8,43,64.3,308.93627906976747,7.833273664389497,1.4953488372093022,0.7060599894829163,43,0.05409244568574278,-0.13504353543546793,1,0,0,1,539,,Unknown,Other/Unclassified,Other/Unclassified,1.0
11.18219,79.10017,307.72,0.44,0.63,2025-01-04,2057,N,VIIRS,n,2.0NRT,290.44,1.08,N,VIIRS_SUOMI_NPP,12,100012,node,Power Plant,Thermal Power Station #13,,25696.760998548274,0,0,0,0,25.696760998548275,1,1,4,1,2025,20,0,0,0,17.28000000000003,0.0035096841284284414,0.7323678937132266,1.0,0,1,11.18,79.10000000000001,11.18_79.1,3,8,8.73,306.94,2.5630673587938055,1.09125,0.32502472433427504,8,0.30432286429144106,-0.03461275145465489,1,0,0,1,540,,Unknown,Other/Unclassified,Other/Unclassified,0.9864306758056758
8.1684,77.59218,336.56,0.41,0.37,2025-01-05,802,N,VIIRS,n,2.0NRT,303.58,3.42,D,VIIRS_SUOMI_NPP,2,100002,node,Chemical,Chemical Processing Unit #3,,293595.09318219323,0,0,0,0,293.59509318219324,1,9,5,1,2025,8,1,0,0,32.98000000000002,0.010161635369622057,1.4861396960896067,1.0,0,1,8.16,77.59,8.16_77.59,1,2,6.609999999999999,336.53999999999996,0.028284271247496467,3.3049999999999997,0.16263455967290608,2,1.188616325215097,0.48403002409525225,0,0,0,0,541,,Unknown,Other/Unclassified,Other/Unclassified,0.9358217454486806
9.33349,77.98875,332.55,0.39,0.36,2025-01-05,805,N,VIIRS,l,2.0NRT,302.89,3.14,D,VIIRS_SUOMI_NPP,2,100002,node,Chemical,Chemical Processing Unit #3,,164823.5394395596,0,0,0,0,164.8235394395596,1,9,5,1,2025,8,1,0,0,29.660000000000025,0.00944218914448955,1.420695787837223,0.0,0,1,9.33,77.98,9.33_77.98,1,1,3.14,332.55,,3.14,,1,0.9286034950577822,0.36134918857545006,0,0,0,0,542,,Unknown,Other/Unclassified,Other/Unclassified,0.9254142705706173
10.13346,77.2739,345.93,0.4,0.37,2025-01-05,805,N,VIIRS,n,2.0NRT,306.84,10.62,D,VIIRS_SUOMI_NPP,2,100002,node,Chemical,Chemical Processing Unit #3,,95467.90342030847,0,0,0,0,95.46790342030847,1,9,5,1,2025,8,1,0,0,39.09000000000003,0.030699852571329456,2.4527277514237653,1.0,0,1,10.13,77.27,10.13_77.27,3,7,47.33,326.6671428571429,19.36740794417753,6.761428571428572,6.0897274940986446,7,0.9946017143015854,0.6336197198167969,1,0,0,1,543,,Unknown,Other/Unclassified,Other/Unclassified,0.9189156502704457
10.6712,79.15398,338.25,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,299.97,4.61,D,VIIRS_SUOMI_NPP,3,100003,node,Oil & Gas,Petroleum Refinery #4,,10539.391561275084,0,0,0,0,10.539391561275083,1,7,5,1,2025,8,1,0,0,38.27999999999997,0.013628972653362898,1.724550719534605,1.0,0,1,10.67,79.15,10.67_79.15,1,1,4.61,338.25,,4.61,,1,1.2981977922888783,1.005423575054412,0,0,0,0,544,,Unknown,Other/Unclassified,Other/Unclassified,0.9373320487991543
10.91736,77.61953,333.86,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,301.51,2.25,D,VIIRS_SUOMI_NPP,18,100018,node,Power Plant,Thermal Power Station #19,,22797.913407102213,0,0,0,0,22.79791340710221,1,1,5,1,2025,8,1,0,0,32.35000000000002,0.006739351824117893,1.1786549963416462,1.0,0,1,10.91,77.61,10.91_77.61,1,1,2.25,333.86,,2.25,,1,1.0135453423161571,-0.028600610041064255,0,0,0,0,545,,Unknown,Other/Unclassified,Other/Unclassified,0.9362858437952252
11.10819,78.02068,333.93,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,303.01,5.79,D,VIIRS_SUOMI_NPP,11,100011,node,Warehouse/Depot,Logistics Hub #12,,23340.91789621207,0,0,0,0,23.340917896212073,1,4,5,1,2025,8,1,0,0,30.920000000000016,0.017338963255772166,1.9154509415706047,1.0,0,1,11.1,78.02,11.1_78.02,1,1,5.79,333.93,,5.79,,1,1.0180842196505737,1.5224356676021498,0,0,0,0,546,,Unknown,Other/Unclassified,Other/Unclassified,0.9239369974996913
11.21045,77.58961,336.85,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,303.89,2.2,D,VIIRS_SUOMI_NPP,18,100018,node,Power Plant,Thermal Power Station #19,,16095.91189584418,0,0,0,0,16.09591189584418,1,1,5,1,2025,8,1,0,0,32.960000000000036,0.006531096927415764,1.1631508098056809,1.0,0,1,11.21,77.58,11.21_77.58,1,1,2.2,336.85,,2.2,,1,1.20742024560054,-0.05050790209817172,0,0,0,0,547,,Unknown,Other/Unclassified,Other/Unclassified,0.9518961798099732
11.58939,78.69434,337.84,0.38,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,304.94,3.02,D,VIIRS_SUOMI_NPP,4,100004,node,Industrial Works,Steel Foundry #5,,27264.47429015997,0,0,0,0,27.26447429015997,1,2,5,1,2025,8,1,0,0,32.89999999999998,0.008939142789486147,1.3912819026309295,1.0,0,1,11.58,78.69,11.58_78.69,1,1,3.02,337.84,,3.02,,1,1.2716129393301487,0.3087716876383919,0,0,0,0,548,,Unknown,Other/Unclassified,Other/Unclassified,0.9532469567469568
11.67086,79.1691,343.24,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,304.07,9.79,D,VIIRS_SUOMI_NPP,4,100004,node,Industrial Works,Steel Foundry #5,,27852.117080960692,0,0,0,0,27.852117080960692,1,2,5,1,2025,8,1,0,0,39.170000000000016,0.028522316746299962,2.378619779270043,1.0,0,1,11.67,79.16,11.67_79.16,1,2,14.959999999999999,341.135,2.9769195487953906,7.4799999999999995,3.266833329081849,2,1.6217549051280322,3.275019032170753,0,0,1,0,549,,Unknown,Other/Unclassified,Other/Unclassified,0.941998499594088
11.67419,79.16859,339.03,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,301.82,5.17,D,VIIRS_SUOMI_NPP,4,100004,node,Industrial Works,Steel Foundry #5,,27752.91056829046,0,0,0,0,27.75291056829046,1,2,5,1,2025,8,1,0,0,37.20999999999998,0.015249387959767572,1.8196988379172965,1.0,0,1,11.67,79.16,11.67_79.16,1,2,14.959999999999999,341.135,2.9769195487953906,7.4799999999999995,3.266833329081849,2,1.3487738540152372,1.2507852460940163,0,0,0,0,550,,Unknown,Other/Unclassified,Other/Unclassified,0.9355035639741526
11.42044,77.17234,335.44,0.4,0.37,2025-01-05,805,N,VIIRS,n,2.0NRT,303.95,1.52,D,VIIRS_SUOMI_NPP,14,100014,node,Chemical,Chemical Processing Unit #15,,54427.8712135622,0,0,0,0,54.4278712135622,1,9,5,1,2025,8,1,0,0,31.49000000000001,0.0045313617934653,0.9242589015233319,1.0,0,1,11.42,77.17,11.42_77.17,1,1,1.52,335.44,,1.52,,1,1.1159942878644251,-0.3484470740748344,0,0,0,0,551,,Unknown,Other/Unclassified,Other/Unclassified,0.95310183899348
11.68682,78.53464,330.92,0.38,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,300.81,1.63,D,VIIRS_SUOMI_NPP,19,100019,node,Manufacturing,Textile Mill #20,,26240.760578225294,0,0,0,0,26.240760578225295,1,3,5,1,2025,8,1,0,0,30.110000000000014,0.004925661791369515,0.9669838461896731,1.0,0,1,11.68,78.53,11.68_78.53,1,1,1.63,330.92,,1.63,,1,0.8229124942706442,-0.30025103154919786,0,0,0,0,552,,Unknown,Other/Unclassified,Other/Unclassified,0.9154269797678963
11.48593,77.12023,335.0,0.4,0.37,2025-01-05,805,N,VIIRS,n,2.0NRT,301.06,2.21,D,VIIRS_SUOMI_NPP,14,100014,node,Chemical,Chemical Processing Unit #15,,56074.75641443513,0,0,0,0,56.07475641443513,1,9,5,1,2025,8,1,0,0,33.94,0.006597014925373134,1.1662709371419244,1.0,0,1,11.48,77.12,11.48_77.12,1,1,2.21,335.0,,2.21,,1,1.0874642017623757,-0.046126443686750306,0,0,0,0,553,,Unknown,Other/Unclassified,Other/Unclassified,0.9296585804640144
