latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,satellite_source,row_id,landcover_code,landcover_class,osm_coverage_status,distance_to_facility_m,distance_to_facility_km,nearest_facility_osm_id,nearest_facility_osm_type,nearest_facility_name,nearest_facility_type,nearest_facility_category,nearest_facility_tier,near_industrial_500m,near_industrial_1000m,near_industrial_2000m,near_industrial_5000m,near_industrial_10000m,distance_to_higher_relevance_m,distance_to_higher_relevance_km,nearest_hr_osm_id,nearest_hr_name,nearest_hr_category,near_higher_relevance_500m,near_higher_relevance_1000m,near_higher_relevance_2000m,near_higher_relevance_5000m,near_higher_relevance_10000m,distance_to_general_context_m
13.16646,79.46835,330.02,0.48,0.4,2025-01-02,743,N20,VIIRS,n,2.0NRT,296.27,3.63,D,VIIRS_N20,231,40,Cropland,FAILED_TILE,113361.560593828,113.361560593828,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,113361.560593828,113.361560593828,1026841614,,Mining & Quarry,0,0,0,0,0,122818.28926872814
13.14527,79.34011,333.58,0.49,0.4,2025-01-02,743,N20,VIIRS,n,2.0NRT,294.47,4.12,D,VIIRS_N20,232,20,Shrubland,FAILED_TILE,111973.52913226772,111.97352913226773,342136913,way,Rajanthangal,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,114547.90495185523,114.54790495185523,705173099,Sree Amman Transformer Works,Manufacturing & Industrial Works,0,0,0,0,0,123824.28755441024
11.74678,78.1469,297.54,0.38,0.36,2025-01-02,2016,N20,VIIRS,n,2.0NRT,283.03,0.48,N,VIIRS_N20,233,60,Bare/sparse vegetation,COVERED,2435.2700536772004,2.4352700536772005,16803631,relation,Magnesite mines,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,1,1,2435.2700536772004,2.4352700536772005,16803631,Magnesite mines,Mining & Quarry,0,0,0,1,1,4265.543404100025
13.16005,80.28485,310.98,0.4,0.37,2025-01-02,2016,N20,VIIRS,n,2.0NRT,282.87,1.28,N,VIIRS_N20,234,50,Built-up,FAILED_TILE,116505.34404891185,116.50534404891185,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122236.5287501059,122.2365287501059,1026841614,,Mining & Quarry,0,0,0,0,0,116505.34404891185
12.968,79.91467,295.6,0.4,0.37,2025-01-02,2016,N20,VIIRS,n,2.0NRT,271.1,0.42,N,VIIRS_N20,235,20,Shrubland,FAILED_TILE,88410.07385442985,88.41007385442985,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,88410.07385442985,88.41007385442985,1026841614,,Mining & Quarry,0,0,0,0,0,89302.84347040794
11.81654,77.9172,317.27,0.39,0.36,2025-01-02,2016,N20,VIIRS,n,2.0NRT,287.46,1.84,N,VIIRS_N20,236,50,Built-up,COVERED,250.25335269255694,0.25025335269255694,340479236,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,253.08744595977683,0.25308744595977684,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1772.7845507759348
11.80883,77.92317,307.07,0.39,0.36,2025-01-02,2016,N20,VIIRS,n,2.0NRT,288.45,1.63,N,VIIRS_N20,237,50,Built-up,COVERED,242.57965435412007,0.24257965435412007,340479189,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,829.4327023276619,0.8294327023276619,876239837,JSW Steel Plant,Steel / Metallurgy,0,1,1,1,1,2379.4024533601055
11.18149,79.09891,311.23,0.39,0.36,2025-01-02,2018,N20,VIIRS,n,2.0NRT,293.51,1.34,N,VIIRS_N20,238,50,Built-up,COVERED,391.56804662037536,0.39156804662037537,340697977,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,826.2397073449256,0.8262397073449256,1468887795,,Power Plant,0,1,1,1,1,674.9614967126279
11.00624,76.89335,303.46,0.4,0.37,2025-01-02,2018,N20,VIIRS,n,2.0NRT,282.83,0.36,N,VIIRS_N20,239,50,Built-up,FAILED_TILE,39091.72430964679,39.091724309646786,985074033,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,39618.67516542113,39.61867516542113,3449174927,,Power Plant,0,0,0,0,0,39091.72430964679
8.20461,77.64593,337.12,0.52,0.67,2025-01-03,722,N20,VIIRS,n,2.0NRT,289.89,3.94,D,VIIRS_N20,240,20,Shrubland,FAILED_TILE,43798.71074204502,43.79871074204502,1081579633,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,43798.71074204502,43.79871074204502,1081579633,,Mining & Quarry,0,0,0,0,0,52663.93500346393
10.74361,77.07713,345.56,0.51,0.66,2025-01-03,724,N20,VIIRS,n,2.0NRT,295.75,11.51,D,VIIRS_N20,241,30,Grassland,FAILED_TILE,19198.01248688615,19.19801248688615,6478182087,node,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,19198.01248688615,19.19801248688615,6478182087,,Power Plant,0,0,0,0,0,23781.38875774299
10.74274,77.0725,347.22,0.51,0.66,2025-01-03,724,N20,VIIRS,n,2.0NRT,296.97,11.26,D,VIIRS_N20,242,30,Grassland,FAILED_TILE,19709.74956946722,19.70974956946722,6478182087,node,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,19709.74956946722,19.70974956946722,6478182087,,Power Plant,0,0,0,0,0,24217.336357318552
10.74473,77.07406,367.0,0.51,0.66,2025-01-03,724,N20,VIIRS,h,2.0NRT,298.07,15.17,D,VIIRS_N20,243,30,Grassland,FAILED_TILE,19523.65612649716,19.523656126497162,6478182087,node,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,19523.65612649716,19.523656126497162,6478182087,,Power Plant,0,0,0,0,0,24139.059066817248
12.22936,79.20753,334.43,0.34,0.56,2025-01-03,724,N20,VIIRS,n,2.0NRT,295.7,3.78,D,VIIRS_N20,244,40,Cropland,FAILED_TILE,9321.041863846987,9.321041863846988,342136913,way,Rajanthangal,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,1,31659.269277993593,31.659269277993594,4938983210,Kallakurichi Coop Sugar Mills,Manufacturing & Industrial Works,0,0,0,0,0,27927.050032950945
12.2317,79.20523,335.81,0.34,0.56,2025-01-03,724,N20,VIIRS,n,2.0NRT,296.21,4.25,D,VIIRS_N20,245,40,Cropland,FAILED_TILE,9482.7178139481,9.482717813948101,342136913,way,Rajanthangal,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,1,31611.005723359056,31.611005723359057,4938983210,Kallakurichi Coop Sugar Mills,Manufacturing & Industrial Works,0,0,0,0,0,28193.659197639972
11.90528,78.9305,354.59,0.36,0.58,2025-01-03,724,N20,VIIRS,n,2.0NRT,297.33,5.28,D,VIIRS_N20,246,40,Cropland,COVERED,3972.8917287020286,3.9728917287020287,386718596,way,Sankarapuram,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,18048.57534903052,18.04857534903052,4938983210,Kallakurichi Coop Sugar Mills,Manufacturing & Industrial Works,0,0,0,0,0,18764.189784829192
11.43129,77.46838,305.46,0.42,0.45,2025-01-03,1957,N20,VIIRS,n,2.0NRT,290.08,0.8,N,VIIRS_N20,247,40,Cropland,COVERED,3447.33028816122,3.44733028816122,1440947503,node,Coirmedia,Industrial Works,Manufacturing & Industrial Works,HIGHER_RELEVANCE,0,0,0,1,1,3447.33028816122,3.44733028816122,1440947503,Coirmedia,Manufacturing & Industrial Works,0,0,0,1,1,12281.827324730395
11.80808,77.92257,302.59,0.4,0.44,2025-01-03,1957,N20,VIIRS,n,2.0NRT,290.75,2.1,N,VIIRS_N20,248,50,Built-up,COVERED,174.1831314713117,0.1741831314713117,340479189,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,856.4127541746285,0.8564127541746285,876239837,JSW Steel Plant,Steel / Metallurgy,0,1,1,1,1,2329.355152787541
11.81264,77.91956,313.87,0.4,0.44,2025-01-03,1957,N20,VIIRS,n,2.0NRT,292.32,1.48,N,VIIRS_N20,249,50,Built-up,COVERED,252.96315481387134,0.2529631548138713,876239837,way,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,1,1,1,1,1,252.96315481387134,0.2529631548138713,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1959.8630726028048
12.32897,78.5715,304.39,0.56,0.43,2025-01-03,1957,N20,VIIRS,n,2.0NRT,289.04,0.93,N,VIIRS_N20,250,20,Shrubland,FAILED_TILE,17886.272190298783,17.886272190298783,386718609,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,23656.64655285658,23.65664655285658,1468887802,,Power Plant,0,0,0,0,0,33545.712186875615
12.85007,79.90411,320.56,0.48,0.4,2025-01-03,1957,N20,VIIRS,n,2.0NRT,292.54,2.44,N,VIIRS_N20,251,20,Shrubland,FAILED_TILE,75331.39145498765,75.33139145498765,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,75331.39145498765,75.33139145498765,1026841614,,Mining & Quarry,0,0,0,0,0,76262.88290562337
11.90245,79.34005,331.11,0.72,0.75,2025-01-04,707,N20,VIIRS,n,2.0NRT,294.23,7.06,D,VIIRS_N20,252,10,Tree cover,COVERED,6971.018641248337,6.971018641248337,341813942,way,Thiruvennainallur,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,1,18686.94596481268,18.68694596481268,759521384,,Mining & Quarry,0,0,0,0,0,7126.164733733373
11.90354,79.34016,331.76,0.72,0.75,2025-01-04,707,N20,VIIRS,n,2.0NRT,293.62,6.42,D,VIIRS_N20,253,20,Shrubland,COVERED,7088.535093746908,7.088535093746908,341813942,way,Thiruvennainallur,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,1,18708.326906917348,18.708326906917346,759521384,,Mining & Quarry,0,0,0,0,0,7247.498772241754
11.51105,76.51912,330.32,0.52,0.42,2025-01-05,826,N20,VIIRS,n,2.0NRT,298.62,2.66,D,VIIRS_N20,254,10,Tree cover,FAILED_TILE,74854.92532263369,74.85492532263369,1010736998,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,75095.83054837682,75.09583054837682,1003158346,,Power Plant,0,0,0,0,0,74854.92532263369
11.55031,78.6932,334.16,0.48,0.48,2025-01-05,826,N20,VIIRS,n,2.0NRT,303.21,3.0,D,VIIRS_N20,255,40,Cropland,COVERED,3922.9887190652607,3.922988719065261,906387733,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,20418.764597066165,20.418764597066165,813893974,,Mining & Quarry,0,0,0,0,0,3922.9887190652607
10.13353,77.27407,340.17,0.56,0.43,2025-01-05,826,N20,VIIRS,n,2.0NRT,306.16,16.84,D,VIIRS_N20,256,10,Tree cover,COVERED,14661.828762787076,14.661828762787076,1509428390,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,14661.828762787076,14.661828762787076,1509428390,,Mining & Quarry,0,0,0,0,0,18511.822195034398
8.16496,77.5927,336.52,0.55,0.42,2025-01-05,826,N20,VIIRS,n,2.0NRT,301.11,3.19,D,VIIRS_N20,257,30,Grassland,FAILED_TILE,38811.72184353954,38.81172184353954,1081579633,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,38811.72184353954,38.81172184353954,1081579633,,Mining & Quarry,0,0,0,0,0,47400.32569889544
12.85438,79.90437,324.72,0.66,0.73,2025-01-05,1919,N20,VIIRS,n,2.0NRT,290.82,5.28,N,VIIRS_N20,258,30,Grassland,FAILED_TILE,75806.03623019632,75.80603623019631,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,75806.03623019632,75.80603623019631,1026841614,,Mining & Quarry,0,0,0,0,0,76739.53653707613
10.13427,77.27188,312.06,0.45,0.63,2025-01-05,2101,N20,VIIRS,n,2.0NRT,278.03,1.19,N,VIIRS_N20,259,10,Tree cover,COVERED,14887.065502775384,14.887065502775384,1509428390,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,14887.065502775384,14.887065502775384,1509428390,,Mining & Quarry,0,0,0,0,0,18734.85843524016
12.27398,77.48555,334.22,0.39,0.36,2025-01-06,807,N20,VIIRS,n,2.0NRT,301.69,3.72,D,VIIRS_N20,260,30,Grassland,FAILED_TILE,17424.705642536395,17.424705642536395,1467381349,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,17452.680329518993,17.452680329518994,13570496,,Power Plant,0,0,0,0,0,51416.19574922657
12.2745,77.48907,339.47,0.39,0.36,2025-01-06,807,N20,VIIRS,n,2.0NRT,302.55,3.72,D,VIIRS_N20,261,30,Grassland,FAILED_TILE,17751.087668633627,17.751087668633627,1467381349,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,17772.122054400883,17.77212205440088,13570496,,Power Plant,0,0,0,0,0,51591.89109352757
12.0115,78.97699,342.16,0.42,0.37,2025-01-06,807,N20,VIIRS,n,2.0NRT,296.99,3.84,D,VIIRS_N20,262,10,Tree cover,COVERED,2503.9087213470957,2.503908721347096,1467381344,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,5709.025550828405,5.709025550828406,4938983210,Kallakurichi Coop Sugar Mills,Manufacturing & Industrial Works,0,0,0,0,1,23760.784830597993
12.08129,79.76902,332.47,0.45,0.39,2025-01-06,807,N20,VIIRS,n,2.0NRT,300.52,4.09,D,VIIRS_N20,263,10,Tree cover,COVERED,6253.324421589578,6.2533244215895785,554804876,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,1,8848.661216675217,8.848661216675216,192061405,Power Station,Power Plant,0,0,0,0,1,6253.324421589578
11.74525,78.10697,333.75,0.39,0.36,2025-01-06,807,N20,VIIRS,n,2.0NRT,300.18,2.82,D,VIIRS_N20,264,40,Cropland,COVERED,3553.7021930431724,3.5537021930431725,665707509,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,3741.6242543737903,3.7416242543737903,16803631,Magnesite mines,Mining & Quarry,0,0,0,1,1,3553.7021930431724
10.73405,78.8576,334.65,0.4,0.37,2025-01-06,807,N20,VIIRS,n,2.0NRT,303.19,3.26,D,VIIRS_N20,265,30,Grassland,COVERED,555.0119933859053,0.5550119933859052,447015148,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,1,1,1,1,578.7672476616658,0.5787672476616658,4442170455,Masfab Engineering Technology,Manufacturing & Industrial Works,0,1,1,1,1,555.0119933859053
10.65434,78.90324,337.8,0.4,0.37,2025-01-06,807,N20,VIIRS,n,2.0NRT,295.47,3.05,D,VIIRS_N20,266,10,Tree cover,COVERED,4477.018755551074,4.477018755551073,560347053,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,1,1,4477.018755551074,4.477018755551073,560347053,,Mining & Quarry,0,0,0,1,1,8182.450053389216
10.13398,77.27408,340.05,0.38,0.36,2025-01-06,807,N20,VIIRS,n,2.0NRT,303.76,8.57,D,VIIRS_N20,267,10,Tree cover,COVERED,14697.390174334225,14.697390174334226,1509428390,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,14697.390174334225,14.697390174334226,1509428390,,Mining & Quarry,0,0,0,0,0,18547.998925995635
9.18335,78.58079,334.68,0.39,0.36,2025-01-06,807,N20,VIIRS,n,2.0NRT,301.85,3.38,D,VIIRS_N20,268,10,Tree cover,COVERED,5361.582818029383,5.361582818029383,1537121520,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,1,5467.624039575198,5.467624039575198,17337881,,Power Plant,0,0,0,0,1,20760.655178549478
8.66208,78.00376,331.58,0.38,0.36,2025-01-06,807,N20,VIIRS,n,2.0NRT,300.9,2.81,D,VIIRS_N20,269,10,Tree cover,FAILED_TILE,60970.14957515059,60.97014957515059,17369385,relation,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,60970.14957515059,60.97014957515059,17369385,,Power Plant,0,0,0,0,0,87248.31485900597
8.26385,77.14684,332.48,0.39,0.36,2025-01-06,807,N20,VIIRS,n,2.0NRT,304.61,3.29,D,VIIRS_N20,270,10,Tree cover,COVERED,565.3643649960343,0.5653643649960343,662556056,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,1,1,1,1,2433.233816815177,2.433233816815177,338650946,,Mining & Quarry,0,0,0,1,1,565.3643649960343
11.81821,77.91634,315.54,0.44,0.46,2025-01-06,2042,N20,VIIRS,n,2.0NRT,291.65,1.47,N,VIIRS_N20,271,50,Built-up,COVERED,373.00575735060517,0.37300575735060515,340479236,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,461.0124216789972,0.4610124216789972,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1746.8729142957754
11.81328,77.91955,304.19,0.44,0.46,2025-01-06,2042,N20,VIIRS,n,2.0NRT,290.77,1.47,N,VIIRS_N20,272,50,Built-up,COVERED,198.80093748909854,0.19880093748909855,876239837,way,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,1,1,1,1,1,198.80093748909854,0.19880093748909855,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1962.3255943293605
11.81797,77.91679,314.09,0.44,0.46,2025-01-06,2042,N20,VIIRS,n,2.0NRT,291.39,2.03,N,VIIRS_N20,273,50,Built-up,COVERED,317.4608502086562,0.3174608502086562,340479236,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,416.7684459583805,0.4167684459583805,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1782.090530726084
11.81306,77.92001,306.63,0.44,0.46,2025-01-06,2042,N20,VIIRS,n,2.0NRT,291.19,1.54,N,VIIRS_N20,274,50,Built-up,COVERED,252.75353960391908,0.25275353960391905,876239837,way,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,1,1,1,1,1,252.75353960391908,0.25275353960391905,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,2010.8055400447795
11.77549,76.99091,309.64,0.39,0.44,2025-01-06,2042,N20,VIIRS,n,2.0NRT,287.04,0.59,N,VIIRS_N20,275,10,Tree cover,FAILED_TILE,34664.19915553623,34.66419915553623,284189645,way,PG Palya,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,42308.11663598309,42.30811663598309,1012851506,,Power Plant,0,0,0,0,0,44216.4390488881
10.92894,77.5596,299.88,0.43,0.46,2025-01-06,2042,N20,VIIRS,n,2.0NRT,288.46,0.35,N,VIIRS_N20,276,50,Built-up,COVERED,379.727079366564,0.379727079366564,11845351792,node,,Power Plant,Power Plant,HIGHER_RELEVANCE,1,1,1,1,1,379.727079366564,0.379727079366564,11845351792,,Power Plant,1,1,1,1,1,2575.4439690541135
9.77955,77.90776,307.42,0.47,0.48,2025-01-06,2042,N20,VIIRS,n,2.0NRT,289.65,1.11,N,VIIRS_N20,277,10,Tree cover,COVERED,4026.8565810905206,4.026856581090521,906795394,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,5505.455943567071,5.505455943567071,13470286,,Power Plant,0,0,0,0,1,4026.8565810905206
8.85111,78.11459,330.62,0.53,0.42,2025-01-07,748,N20,VIIRS,n,2.0NRT,296.45,3.16,D,VIIRS_N20,278,20,Shrubland,FAILED_TILE,36876.49410449711,36.87649410449711,17369385,relation,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,36876.49410449711,36.87649410449711,17369385,,Power Plant,0,0,0,0,0,70537.03524063255
8.31969,77.4026,335.66,0.4,0.44,2025-01-07,748,N20,VIIRS,n,2.0NRT,296.77,2.28,D,VIIRS_N20,279,10,Tree cover,FAILED_TILE,16563.23698939932,16.56323698939932,774534255,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,16563.23698939932,16.56323698939932,774534255,,Mining & Quarry,0,0,0,0,0,27220.116003954296
8.22996,77.46539,333.8,0.4,0.44,2025-01-07,748,N20,VIIRS,n,2.0NRT,299.25,1.65,D,VIIRS_N20,280,10,Tree cover,FAILED_TILE,23743.872478581317,23.743872478581316,1081579633,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,23743.872478581317,23.743872478581316,1081579633,,Mining & Quarry,0,0,0,0,0,32666.303414078047
9.3789,77.40843,331.02,0.38,0.43,2025-01-07,748,N20,VIIRS,n,2.0NRT,297.46,1.49,D,VIIRS_N20,281,10,Tree cover,FAILED_TILE,15955.78790191909,15.95578790191909,309492137,way,Mudangiyar,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,20220.307855784304,20.220307855784302,1018276477,Janakiram Mills,Manufacturing & Industrial Works,0,0,0,0,0,18565.453380122915
11.19525,77.8558,330.86,0.51,0.41,2025-01-07,750,N20,VIIRS,n,2.0NRT,297.22,3.59,D,VIIRS_N20,282,10,Tree cover,COVERED,2751.0540280517844,2.7510540280517843,791243054,way,Skm Egg Products,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,5408.184779168638,5.4081847791686375,429967372,Bhavani Kattalai III,Power Plant,0,0,0,0,1,2751.0540280517844
11.19609,77.85741,332.68,0.51,0.41,2025-01-07,750,N20,VIIRS,n,2.0NRT,297.65,3.07,D,VIIRS_N20,283,10,Tree cover,COVERED,2785.946644766588,2.785946644766588,791243054,way,Skm Egg Products,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,5283.031729946664,5.283031729946664,429967372,Bhavani Kattalai III,Power Plant,0,0,0,0,1,2785.946644766588
11.83409,78.91941,331.81,0.45,0.39,2025-01-07,750,N20,VIIRS,n,2.0NRT,297.18,2.85,D,VIIRS_N20,284,10,Tree cover,COVERED,3558.935002421541,3.558935002421541,1468887808,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,19240.787368591267,19.240787368591267,815790484,,Mining & Quarry,0,0,0,0,0,11214.990368650351
12.03704,79.81008,332.96,0.41,0.37,2025-01-07,750,N20,VIIRS,n,2.0NRT,297.63,4.51,D,VIIRS_N20,285,10,Tree cover,COVERED,2634.4592466780537,2.6344592466780536,554802748,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,2761.68376221994,2.76168376221994,58389257,Workshop,Manufacturing & Industrial Works,0,0,0,1,1,2634.4592466780537
12.56889,77.66099,333.41,0.5,0.41,2025-01-07,750,N20,VIIRS,n,2.0NRT,300.56,3.88,D,VIIRS_N20,286,30,Grassland,FAILED_TILE,47943.80102604101,47.94380102604101,283880582,way,Halagur,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,53592.250476918656,53.59225047691866,1014038244,,Power Plant,0,0,0,0,0,49628.52662412197
12.73532,77.78838,330.28,0.49,0.4,2025-01-07,750,N20,VIIRS,n,2.0NRT,298.86,1.51,D,VIIRS_N20,287,50,Built-up,FAILED_TILE,59720.78622004217,59.72078622004217,1134097095,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,61835.52314475235,61.83552314475235,971761880,,Mining & Quarry,0,0,0,0,0,62989.62592605609
13.1301,79.42122,339.6,0.42,0.37,2025-01-07,750,N20,VIIRS,n,2.0NRT,301.22,7.93,D,VIIRS_N20,288,10,Tree cover,FAILED_TILE,111023.97307002194,111.02397307002194,705173099,way,Sree Amman Transformer Works,Industrial Works,Manufacturing & Industrial Works,HIGHER_RELEVANCE,0,0,0,0,0,111023.97307002194,111.02397307002194,705173099,Sree Amman Transformer Works,Manufacturing & Industrial Works,0,0,0,0,0,120866.97551402081
13.27669,79.65884,339.67,0.41,0.37,2025-01-07,750,N20,VIIRS,n,2.0NRT,300.88,2.73,D,VIIRS_N20,289,40,Cropland,FAILED_TILE,121615.12090992452,121.61512090992451,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,121615.12090992452,121.61512090992451,1026841614,,Mining & Quarry,0,0,0,0,0,127449.99958522903
13.39254,80.10291,308.94,0.45,0.39,2025-01-07,2023,N20,VIIRS,n,2.0NRT,293.93,1.01,N,VIIRS_N20,290,40,Cropland,FAILED_TILE,137484.36939169123,137.48436939169122,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,139073.70675665178,139.07370675665177,1026841614,,Mining & Quarry,0,0,0,0,0,137484.36939169123
12.96668,79.9149,309.15,0.45,0.39,2025-01-07,2023,N20,VIIRS,n,2.0NRT,292.53,0.6,N,VIIRS_N20,291,40,Cropland,FAILED_TILE,88270.74534097077,88.27074534097076,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,88270.74534097077,88.27074534097076,1026841614,,Mining & Quarry,0,0,0,0,0,89155.201567319
10.93249,77.06418,301.81,0.39,0.36,2025-01-07,2025,N20,VIIRS,n,2.0NRT,291.07,0.29,N,VIIRS_N20,292,40,Cropland,FAILED_TILE,20313.25405526025,20.313254055260252,3449174617,node,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,20313.25405526025,20.313254055260252,3449174617,,Power Plant,0,0,0,0,0,21158.666879155506
10.92919,77.06364,308.07,0.39,0.36,2025-01-07,2025,N20,VIIRS,n,2.0NRT,291.43,0.73,N,VIIRS_N20,293,40,Cropland,FAILED_TILE,20368.207554463417,20.368207554463417,3449174406,node,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,20368.207554463417,20.368207554463417,3449174406,,Power Plant,0,0,0,0,0,21317.49916779937
12.69209,77.94728,300.0,0.39,0.36,2025-01-07,2025,N20,VIIRS,n,2.0NRT,288.55,0.36,N,VIIRS_N20,294,40,Cropland,FAILED_TILE,59884.97850489007,59.884978504890064,425335457,way,Palavadi,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,76145.21825788118,76.14521825788118,1536206840,HPCL Dharmapuri Terminal,"Oil, Gas & Chemical",0,0,0,0,0,67730.67277913255
